path,vehicle_id,detected,detection_conf,bbox_x1,bbox_y1,bbox_x2,bbox_y2,color_name,color_hex,color_share,num_plates,plates,embedding_idx
images/a3d0a30f2d7d3276.jpg,44945504,True,0.5727,87,24,319,162,gray,#898B88,0.27,1,"[""BK2375AX""]",680
images/1f42e42dfea3b843.jpg,44950509,True,0.8376,682,165,764,228,white,#E6EEF8,0.7044,1,"[""KA1297P""]",681
images/30a0ec91b659e4ed.jpg,44971265,True,0.5995,10,21,380,238,blue,#0F1821,0.6069,1,"[""BI9287I""]",682
images/9b8cebe363a8d9be.jpg,44977372,False,0.0,,,,,,,,0,[],683
images/6ba1ac5a6c12dcfd.jpg,44976702,True,0.9248,112,59,286,209,blue,#152A3F,0.7047,1,"[""BC7382IC""]",684
images/bba1cb10f721fd09.jpg,44976561,False,0.0,,,,,,,,0,[],685
images/7c34eeff103d567a.jpg,44976483,True,0.7826,0,96,21,145,gray,#757A81,0.4253,1,"[""KA0369MA""]",686
images/c50bb8731f1d575c.jpg,44976924,True,0.8425,152,194,615,542,silver,#C3C5C8,0.3544,1,"[""BC1815TA""]",687
images/52527538d147b106.jpg,44976850,True,0.9326,3,48,376,250,gray,#8E959F,0.4084,1,"[""BC2188PX""]",688
images/845fcf98fb6a23d0.jpg,44976980,True,0.9451,79,79,328,189,blue,#3A5873,0.9375,0,[],689
images/f1d1de0f486078d4.jpg,44977004,True,0.6768,28,0,380,250,silver,#C4B9B0,0.213,1,"[""BK0723ET""]",690
images/80952b97861f0934.jpg,44966178,True,0.649,26,19,351,245,blue,#3B4E66,0.6232,1,"[""KI6548AO""]",691
images/cd5ddb4ccff429aa.jpg,44977503,True,0.7906,77,0,686,547,blue,#394D6F,0.5954,1,"[""BC968CI""]",692
images/46cb3b56a66ae536.jpg,44976641,True,0.7665,20,109,375,250,red,#60272A,0.3178,0,[],693
images/e63402ace0608729.jpg,44976880,True,0.7702,43,9,341,241,blue,#1F4369,0.8041,1,"[""BX5CH""]",694
images/806896d91baa47bb.jpg,44976523,True,0.5679,33,0,350,250,blue,#313552,0.4227,0,[],695
images/c786ff57ff897f50.jpg,44977045,True,0.9004,0,170,174,312,blue,#3E4D5A,0.5731,1,"[""BC7629TO""]",696
images/72b6f6426f1edfc7.jpg,44976646,True,0.9439,8,113,380,250,dark_gray,#383837,0.318,1,"[""BI7121CM""]",697
images/db7f4456d0b20249.jpg,44976794,True,0.7323,7,0,351,239,gray,#8D8F90,0.3706,1,"[""BC550YK""]",698
images/7b82a2c6b2aa63b7.jpg,44976730,True,0.9322,0,43,379,231,blue,#424C5F,0.5884,0,[],699
images/fd8f14b51b73bdb0.jpg,44950445,True,0.5611,0,2,380,250,blue,#323A57,0.5139,0,[],700
images/d2908945e881ae2c.jpg,44977742,True,0.9224,0,104,283,252,gray,#82857D,0.3549,1,"[""KA2124ME""]",701
images/2727c0f0f5158155.jpg,44977189,True,0.787,112,40,289,183,blue,#151D26,0.373,1,"[""CA8895KI""]",702
images/2c0c25f36878ba57.jpg,44976723,True,0.7365,53,7,343,250,gray,#939898,0.356,1,"[""KA53235B""]",703
images/237931819f04c4a6.jpg,44976509,True,0.8581,2,22,375,245,blue,#81A3BE,0.4038,1,"[""BE4054EH""]",704
images/d3b2e8e1818e237b.jpg,44977075,True,0.9113,127,62,703,495,blue,#567391,0.6394,1,"[""BI3320AH""]",705
images/e54840bccbfb2cab.jpg,44977607,True,0.514,205,31,271,52,gray,#6E7278,0.3077,1,"[""CB4829EO""]",706
images/64ef125d14d14f4b.jpg,44959193,True,0.8356,0,104,380,250,silver,#D6D7D2,0.4605,0,[],707
images/cfa84896ed1db280.jpg,44976453,True,0.9153,122,171,718,566,blue,#4C5F6D,0.5134,1,"[""AX2943EP""]",708
images/b799db9c07cf574e.jpg,44977241,True,0.6444,550,33,800,289,gray,#888C8B,0.4405,1,"[""AI5393TI""]",709
images/8a47ad7028ded215.jpg,44977529,True,0.7694,27,30,340,232,gray,#82888C,0.2232,1,"[""CA7000MM""]",710
images/28b3282e953a739a.jpg,44950080,True,0.5847,0,16,775,574,blue,#3B495D,0.3683,1,"[""AI9242IK""]",711
images/ebfa2bbbcf4147a6.jpg,44966175,True,0.8565,106,65,294,215,blue,#4B6486,0.9482,1,"[""BO6307YA""]",712
images/ee0be4f92f9b23b2.jpg,44957807,True,0.8641,0,0,70,38,gray,#7B7779,0.382,1,"[""KA0762EE""]",713
images/f677475331406ba7.jpg,44950525,True,0.8869,210,0,312,68,blue,#47759E,0.9164,1,"[""AXHM""]",714
images/dadcdc3d2eaf87d4.jpg,44977001,True,0.3034,0,0,380,250,dark_gray,#4F4847,0.289,0,[],715
images/69a27ab000bab465.jpg,44977515,True,0.9381,201,194,588,393,blue,#171E26,0.784,1,"[""BX1030CX""]",716
images/5aebcefdd1a8cc56.jpg,44977546,True,0.5408,22,27,269,229,blue,#7FA8CC,0.8895,1,"[""BC7694KT""]",717
images/cad28a1c5f93ebe3.jpg,44976462,True,0.8528,10,30,319,205,cyan,#14575F,0.587,1,"[""BM5550T""]",718
images/8257124bb7d19923.jpg,44955407,True,0.8918,14,38,380,235,blue,#9BBDDB,0.9406,1,"[""KA2773CX""]",719
images/d8921b653993dd9c.jpg,44976288,True,0.804,0,79,379,250,dark_gray,#434445,0.2831,1,"[""BX6025HI""]",720
images/35af316376ca3896.jpg,44977683,True,0.9193,6,66,380,250,blue,#31404F,0.3444,1,"[""KE6779BT""]",721
images/3933ce7b4928f872.jpg,44947386,True,0.8862,110,166,673,539,dark_gray,#414545,0.2183,0,[],722
images/56044dfd23c45f30.jpg,44955414,False,0.0,,,,,,,,0,[],723
images/57c36de5d013a247.jpg,44976731,True,0.4998,0,2,324,243,orange,#413A31,0.2984,0,[],724
images/bee2b110041c144d.jpg,44977521,True,0.9235,96,42,286,198,blue,#556F81,0.7238,0,[],725
images/1b125dd22ad96c29.jpg,44977249,True,0.858,19,0,148,65,blue,#4A5666,0.7895,1,"[""AI3291KX""]",726
images/c5b01c55e419c178.jpg,44974787,True,0.7809,0,36,800,508,gray,#858581,0.4246,1,"[""BC4211TB""]",727
images/12069f0b050040cf.jpg,44976603,True,0.7793,11,0,380,200,silver,#D2CEC3,0.2789,1,"[""H5889AP""]",728
images/e15b9102654a612c.jpg,44976344,True,0.8599,0,89,250,307,dark_gray,#3F443F,0.3549,0,[],729
images/0578feb9ba03532a.jpg,44976322,True,0.7616,3,94,378,249,red,#D63B16,0.4374,0,[],730
images/5e42f1cd68f6265a.jpg,44976381,True,0.8266,23,75,340,246,gray,#7E807E,0.3509,1,"[""BO0764EI""]",731
images/b9352d28f65447ad.jpg,44976706,True,0.692,0,0,284,250,blue,#6F85A3,0.5737,0,[],732
images/f073f06e134add0d.jpg,44977280,True,0.7185,2,32,357,250,red,#920E1B,0.4344,1,"[""BI332CT""]",733
images/2406a5024e9aec82.jpg,44977287,True,0.9483,86,175,647,468,blue,#273C63,0.6609,1,"[""K4032CM""]",734
images/2105c56756daffe1.jpg,44976298,True,0.9457,170,163,569,410,blue,#313649,0.6538,1,"[""AI9387YA""]",735
images/1e9c1f70857d9223.jpg,44977451,True,0.9315,48,137,777,493,red,#3D161C,0.5999,1,"[""BO505536OB""]",736
images/af73b6f5379c1f60.jpg,44976387,False,0.0,,,,,,,,0,[],737
images/5cd115ba3e872763.jpg,44977327,True,0.8685,23,20,356,225,blue,#587B9B,0.8925,1,"[""BC6755CT""]",738
images/78897773101a766e.jpg,44976300,True,0.7565,20,64,793,547,silver,#BDBDCB,0.2185,1,"[""BM7288AT""]",739
images/4338daedded7ad0a.jpg,44977429,True,0.9326,51,145,795,537,silver,#D5CFCC,0.3378,0,[],740
images/4533ba2641a625db.jpg,44966654,True,0.8553,261,56,366,94,silver,#BAC5C5,0.3117,1,"[""KA00235YB""]",741
images/5ec5106e300c3b04.jpg,44977216,False,0.0,,,,,,,,0,[],742
images/1baf1c58f194d2b8.jpg,44976660,True,0.475,310,47,343,71,dark_gray,#403F3E,0.3421,1,"[""KI0001AE""]",743
images/15d0b0357a5a934c.jpg,44977694,True,0.7923,2,0,362,250,blue,#556978,0.2464,1,"[""BO5555CX""]",744
images/d7ec04d6181a28eb.jpg,44977014,True,0.9203,6,70,380,250,blue,#0C1A2F,0.4691,1,"[""KA05834IX""]",745
images/1d438d5c352c4c95.jpg,44976397,True,0.8606,102,28,326,210,red,#A9243B,0.5388,1,"[""AI8132KX""]",746
images/a1e54c025e7c114e.jpg,44976790,True,0.9081,0,40,380,230,blue,#2C384A,0.6603,1,"[""KA8101MI""]",747
images/45e84717d7bce888.jpg,44955461,True,0.9115,34,33,363,250,blue,#22344D,0.9254,1,"[""KA6102HM""]",748
images/685baec83903cd92.jpg,44977636,True,0.4936,45,293,760,600,blue,#477AA3,0.5287,0,[],749
images/a48e40e70172cdb1.jpg,44977003,True,0.8643,0,0,380,250,gray,#8E9398,0.4372,0,[],750
images/3aff9d5b64b9b54a.jpg,44977290,True,0.9261,13,15,304,225,silver,#CCD2DC,0.5655,1,"[""AI4257YB""]",751
images/d9130e207d175342.jpg,44977455,False,0.0,,,,,,,,0,[],752
images/1040e6ca5166dca5.jpg,44976465,True,0.732,337,91,380,250,silver,#C5C5BE,0.4257,1,"[""KA6220EK""]",753
images/2c53ea45dd270aec.jpg,44954328,True,0.5959,82,85,326,224,red,#871124,0.4091,1,"[""BH34M""]",754
images/3b58e25665ce924e.jpg,44976108,True,0.8,38,69,356,250,silver,#D0D5DB,0.6862,0,[],755
images/50a76f57192141b1.jpg,44977665,True,0.8823,82,49,322,196,blue,#292F36,0.4981,1,"[""KA435PB""]",756
images/3c72473a2f3690a2.jpg,44976353,True,0.8953,3,154,376,250,blue,#545F7E,0.9474,0,[],757
images/3341af0f28f3e038.jpg,44945544,True,0.9185,11,69,344,217,blue,#1E232D,0.3708,0,[],758
images/33b3c8db5cec41c4.jpg,44971312,True,0.7973,134,29,690,550,gray,#858B95,0.4051,1,"[""BO0455EM""]",759
images/125c2d89e87626e7.jpg,44977573,False,0.0,,,,,,,,0,[],760
images/19430f3afe43e5f6.jpg,44977343,True,0.5408,10,22,371,222,blue,#2B3C4C,0.4268,1,"[""AC557TM""]",761
images/ed1a78cfaf6ad75a.jpg,44977086,True,0.9374,49,148,800,600,blue,#272C36,0.6151,1,"[""BK8888OX""]",762
images/2236a496b5d267e2.jpg,44976958,True,0.806,0,47,232,280,blue,#454958,0.4213,1,"[""AA3699EM""]",763
images/eca297c9513e264a.jpg,44976459,True,0.9007,17,76,784,506,blue,#232A30,0.3696,0,[],764
images/73943e72f1761a91.jpg,44977663,True,0.898,8,58,369,191,gray,#7A7F7C,0.5326,0,[],765
images/6db1d93267887d21.jpg,44976331,True,0.3495,0,0,800,499,blue,#575E79,0.6446,1,"[""BC6550EK""]",766
images/7bd52e8bfdae8ab0.jpg,44951111,True,0.8983,91,0,800,382,blue,#8EA1C4,0.5268,1,"[""BH4490BM""]",767
images/cb7ca60ce72f2f96.jpg,44976826,True,0.8062,28,65,332,220,gray,#96938A,0.3672,0,[],768
images/7492c0be18b2fb10.jpg,44977599,True,0.8852,93,79,724,600,blue,#2F405C,0.9052,0,[],769
images/d80cb837c499dd4a.jpg,44976840,True,0.8769,0,120,800,466,blue,#333E51,0.6131,1,"[""_E3525IT""]",770
images/6f41b17f6ba6107c.jpg,44977477,True,0.9554,80,114,325,228,blue,#102B43,0.8044,0,[],771
images/93fb6250f0b07186.jpg,44977261,True,0.8203,0,13,367,250,dark_gray,#373C3C,0.2929,0,[],772
images/3f7342167a274381.jpg,44977182,True,0.702,35,15,333,231,blue,#23394C,0.8593,0,[],773
images/5102afe5dbd39e97.jpg,44940646,True,0.8094,18,12,358,250,silver,#D5D7D5,0.628,0,[],774
images/1beaee9d0372f31d.jpg,44977424,True,0.6642,0,84,800,558,dark_gray,#484745,0.4061,0,[],775
images/d6af858bb85838c8.jpg,44950365,True,0.9255,48,23,333,199,blue,#3C485C,0.6552,1,"[""KA6181IE""]",776
images/de8732a85e510086.jpg,44976761,True,0.7256,0,35,380,234,blue,#0E3749,0.3642,1,"[""KI1258MX""]",777
images/e1f7fcd8b71cee81.jpg,44945503,True,0.5151,7,116,800,543,dark_gray,#393C3A,0.305,1,"[""AB7435IE""]",778
images/af98892c51cd75c3.jpg,44976919,True,0.6624,45,0,307,178,blue,#172040,0.8421,1,"[""AB4943MB""]",779
images/7cf70d6f253d15e4.jpg,44977717,True,0.7203,117,22,731,591,blue,#445F80,0.9513,1,"[""AX9383M""]",780
images/d83be508e0f857d2.jpg,44976895,True,0.9031,44,71,325,242,blue,#4E6678,0.5856,1,"[""AX055CX""]",781
images/80294d9754047b2d.jpg,44977140,True,0.9507,125,260,693,552,dark_gray,#404143,0.3241,1,"[""BC0480XB""]",782
images/60c6d1c4ef4aff50.jpg,44976463,True,0.9239,32,70,694,508,silver,#D6D5D0,0.361,1,"[""KA7067EE""]",783
images/02e29fa3d73d2225.jpg,44977672,True,0.8516,9,74,364,224,blue,#263543,0.3585,0,[],784
images/10bd4edb87c5ad32.jpg,44976589,True,0.9261,0,12,376,237,blue,#30353D,0.6459,1,"[""AE1309PB""]",785
images/ef7c75cfa37575ab.jpg,44977668,True,0.8159,720,136,794,226,white,#EFF0EC,0.3611,1,"[""BE0033BH""]",786
images/118ec42482433334.jpg,44977237,True,0.728,0,0,800,441,blue,#56708C,0.5619,1,"[""BH4004HK""]",787
images/0ce0a416ebb68057.jpg,44976818,True,0.9276,124,76,282,218,silver,#B0B7BD,0.5633,2,"[""C2872AB"", ""CAHK""]",788
images/aebd1b9c354b4759.jpg,44976967,True,0.9159,90,62,266,200,blue,#102238,0.8981,1,"[""BC8569YO""]",789
images/bf439cb469794046.jpg,44955424,True,0.8597,74,77,311,228,blue,#5A667C,0.9478,1,"[""BX5515IB""]",790
images/c8a362b2bc23d9a8.jpg,44976808,True,0.3999,79,39,359,240,dark_gray,#444047,0.3555,1,"[""H9872AI""]",791
images/8abfa7645ae0826c.jpg,44950487,True,0.8021,0,0,380,250,silver,#B6BBB8,0.3685,0,[],792
images/c74113b7b8578882.jpg,44977040,True,0.8791,33,65,352,250,white,#C9DAEB,0.4711,0,[],793
images/f101e13561a43d20.jpg,44976583,True,0.9252,25,79,314,250,blue,#12171E,0.8257,1,"[""CE3213YA""]",794
images/bf50a438bc332b60.jpg,44976744,True,0.8958,525,58,777,209,blue,#191C27,0.4642,1,"[""AI8575P""]",795
images/5210ae54007bd173.jpg,44976312,True,0.7178,0,0,343,229,blue,#4D5965,0.6239,0,[],796
images/83c270f0ed444e92.jpg,44975980,True,0.8717,38,94,700,459,silver,#C1C8D0,0.4363,1,"[""AE84IX""]",797
images/7774673842b184c8.jpg,44950076,True,0.7559,0,26,380,244,gray,#7D8287,0.3221,0,[],798
images/4121988bb900fe45.jpg,44976480,True,0.806,0,25,373,239,blue,#7B8FA5,0.6469,1,"[""BO8540HB""]",799
images/3af8c2e3b01badb8.jpg,44977688,True,0.8494,131,49,729,386,blue,#6783B3,0.7987,1,"[""AM0235YK""]",800
images/fe13cf743672227f.jpg,44975985,True,0.9009,7,101,375,224,blue,#556773,0.3359,0,[],801
images/ad270ef350d18928.jpg,44960619,True,0.896,31,104,781,580,blue,#424D5C,0.8791,1,"[""BO3513C""]",802
images/8551380da22767e5.jpg,44953124,True,0.8384,0,86,372,219,dark_gray,#2D2F32,0.496,0,[],803
images/560f6db9b6ec005c.jpg,44977542,True,0.6703,57,52,308,208,blue,#2A395A,0.6529,1,"[""KA5929O""]",804
images/176f81c1e198237e.jpg,44977090,True,0.9414,18,48,377,214,blue,#596E7E,0.4874,1,"[""BM6541EX""]",805
images/5e3bc57a3f32861b.jpg,44977557,True,0.9123,570,52,800,349,blue,#171F2C,0.4399,1,"[""_I6286AE""]",806
images/7178af8d3c86d021.jpg,44976915,True,0.6456,0,30,367,226,gray,#878B97,0.3287,0,[],807
images/b70a1a66b1441c03.jpg,44976697,True,0.9427,0,127,716,487,blue,#1D2633,0.8152,1,"[""KA78269E""]",808
images/6dabf8ec9b4917e4.jpg,44976957,True,0.7881,104,17,800,591,blue,#5F708C,0.7053,1,"[""BT2665CX""]",809
images/6b37ca1ae131862f.jpg,44977562,True,0.8689,28,62,333,189,gray,#999B92,0.3912,0,[],810
images/afe5b2867b6f3c87.jpg,44977693,True,0.7619,6,96,762,600,blue,#4D5B72,0.8266,1,"[""AT9008CH""]",811
images/82df153d586ad745.jpg,44950053,True,0.8891,0,39,357,234,blue,#2B333D,0.2371,0,[],812
images/4bb7b37eb081b902.jpg,44976808,True,0.7603,61,0,379,215,dark_gray,#413F46,0.374,1,"[""H19872AI""]",813
images/fecb16c20d4ca686.jpg,44977566,True,0.8733,9,15,337,242,cyan,#2F4B4C,0.3259,1,"[""AC3412CM""]",814
images/613ef0eb82f70cd1.jpg,44977621,True,0.9041,52,106,752,535,blue,#1F232D,0.7634,0,[],815
images/c673e13c68a2379f.jpg,44977286,True,0.9327,32,20,352,238,red,#B94355,0.6354,1,"[""BX3751YB""]",816
images/3aff6ece84ea244b.jpg,44976949,True,0.8134,20,122,245,282,red,#681524,0.5212,1,"[""AB6940EI""]",817
images/f9233a3c6e77eabd.jpg,44977709,True,0.8703,16,41,133,96,silver,#C6C5C0,0.4749,1,"[""AI7972OK""]",818
images/4d0e7a6786f56b68.jpg,44976496,True,0.8551,728,263,800,295,blue,#545D6B,0.9058,1,"[""AX9042PB""]",819
images/25312ddd80103ca3.jpg,44977415,True,0.9345,50,41,308,195,blue,#20598F,0.8542,1,"[""KI7962TI""]",820
images/29da5aaf8cf3dc62.jpg,44977670,True,0.9257,55,72,799,491,silver,#CED1D1,0.2888,1,"[""_I8819T""]",821
images/231ff3ab8e0958f4.jpg,44977701,True,0.8968,0,136,800,600,blue,#6B7B8C,0.3158,1,"[""AO9960YA""]",822
images/2971aca91d927ddc.jpg,44976973,True,0.8346,53,148,740,579,blue,#3D556C,0.9287,1,"[""CE2437HO""]",823
images/03db11aa9b3d2cee.jpg,44976819,True,0.8792,107,68,751,471,blue,#6381A3,0.8652,1,"[""KA7334TC""]",824
images/b8fe3b3a870b7b67.jpg,44976831,True,0.9406,80,192,800,600,dark_gray,#2F2F2D,0.3255,1,"[""BC3027TB""]",825
images/6057436e3265343e.jpg,44977220,True,0.8626,0,88,242,311,dark_gray,#343537,0.3249,0,[],826
images/542b8c34c3d951b0.jpg,44976385,True,0.6995,21,225,93,255,blue,#253748,0.7597,1,"[""AI6009BH""]",827
images/148668ff404e0007.jpg,44976371,True,0.6985,0,69,800,545,gray,#A7A8A7,0.3703,0,[],828
images/e35267f087f6e9c1.jpg,44976996,True,0.8514,57,43,318,242,blue,#A9C1D2,0.5861,1,"[""AI8293MP""]",829
images/ba2f85e0f059fc92.jpg,44976734,True,0.8649,0,28,372,217,blue,#2E3E4C,0.4454,1,"[""AI6718HI""]",830
images/8b30ad549af34e9c.jpg,44977089,True,0.9123,31,48,328,241,gray,#8A8D8F,0.2567,1,"[""AC5PM""]",831
images/67b6c970519f0aea.jpg,44977260,True,0.807,141,87,246,177,blue,#222B35,0.8257,1,"[""AM2377HM""]",832
images/412d341140bcc851.jpg,44960618,True,0.9117,12,0,342,236,blue,#5E667D,0.4369,1,"[""AE6883KT""]",833
images/5b5724e35a4d372d.jpg,44976521,True,0.765,53,0,334,245,blue,#0E3F7F,0.9605,1,"[""BE6069CK""]",834
images/a5df6d1af5af5e86.jpg,44954256,False,0.0,,,,,,,,0,[],835
images/809fcd5cd0a37174.jpg,44977544,True,0.8787,1,91,59,121,silver,#CBCED2,0.3023,1,"[""BX1263IK""]",836
images/1b398e161cc2554a.jpg,44977012,True,0.8359,0,0,371,250,silver,#D2CEC3,0.4615,0,[],837
images/651f9cfff0a14904.jpg,44976550,True,0.943,64,147,704,541,silver,#BCC8CE,0.3195,1,"[""KA5969KB""]",838
images/931a38ea6827534d.jpg,44977385,True,0.6592,0,0,380,250,dark_gray,#484649,0.2563,1,"[""KACX""]",839
images/bddffda7550d9eb8.jpg,44977356,True,0.8562,4,59,373,250,blue,#2D3645,0.4562,0,[],840
images/7e3b280ba2742c2b.jpg,44976368,True,0.6809,27,40,338,238,blue,#232931,0.7073,1,"[""BX5443KT""]",841
images/4719c9443ba50999.jpg,44977426,True,0.8165,0,14,380,250,blue,#335C83,0.9432,1,"[""BE7279PX""]",842
images/2e851de810ee91d3.jpg,44977161,True,0.9127,0,84,367,236,blue,#1B2126,0.5436,0,[],843
images/a83047461fede454.jpg,44976626,True,0.6304,28,0,349,224,cyan,#59B7D3,0.6617,1,"[""BO048EX""]",844
images/e4cf5b2a56bb8ee1.jpg,44977036,True,0.8962,179,215,583,478,silver,#CCD5D2,0.323,1,"[""AX637CK""]",845
images/df13059b022877f2.jpg,44960773,True,0.5949,64,0,800,600,blue,#5E6279,0.4601,0,[],846
images/7c160eb00bfd6677.jpg,44950497,True,0.6683,7,0,380,250,blue,#060B11,0.7558,0,[],847
images/261d8a127e553fdd.jpg,44977239,True,0.748,0,0,380,249,gray,#82867E,0.301,0,[],848
images/a792228841166da6.jpg,44976524,True,0.7791,0,80,800,590,blue,#6589B2,0.7072,1,"[""BE3575AB""]",849
images/d6903a092862b282.jpg,44976911,True,0.8936,12,50,351,221,silver,#D1D3CD,0.4089,0,[],850
images/469256a6c587ccff.jpg,44966190,True,0.8563,32,106,347,250,blue,#6985AB,0.9454,0,[],851
images/8fe35ef508f08627.jpg,44950053,True,0.7282,12,30,687,572,blue,#50667D,0.3561,1,"[""KX4543CT""]",852
images/c4a1566765434b2e.jpg,44976969,True,0.8085,36,35,377,248,red,#C71D2E,0.5463,1,"[""BH6230PA""]",853
images/fc67c76e670ef35f.jpg,44977328,True,0.6726,0,0,800,600,red,#6C2C2D,0.5039,1,"[""AX3555CM""]",854
images/5e65e7730237073b.jpg,44976542,True,0.5271,0,0,358,220,silver,#CED8DE,0.3269,1,"[""KE11788BB""]",855
images/ceaf3c135ac836d3.jpg,44976365,True,0.8435,22,2,365,241,silver,#CED5D8,0.439,1,"[""BM7789CT""]",856
images/cb8ea142c8e2c746.jpg,44976675,True,0.8676,29,54,348,165,blue,#182430,0.9345,0,[],857
images/8f4e6367f7116a69.jpg,44977079,True,0.8168,0,14,22,47,silver,#C1BFD1,0.3806,0,[],858
images/eedab79c3410efb7.jpg,44977064,True,0.9367,60,158,742,541,blue,#24282E,0.449,0,[],859
images/5a65e8574a3896d0.jpg,44977576,True,0.915,2,39,375,238,gray,#888686,0.224,1,"[""BI7054CX""]",860
images/ed4857c743afe5d2.jpg,44977646,True,0.8308,0,39,364,250,blue,#3F4A59,0.6176,0,[],861
images/13456894fab677e2.jpg,44971292,True,0.9272,187,134,794,577,blue,#344251,0.4905,1,"[""BO7397BI""]",862
images/d65031305b02bad4.jpg,44971313,True,0.8952,9,84,772,454,gray,#979E9E,0.3455,0,[],863
images/a3ebbbd477e6da3d.jpg,44977181,True,0.9204,48,50,325,239,blue,#2A3C4D,0.9118,1,"[""AE550MI""]",864
images/ee748119bc6a82da.jpg,44955563,True,0.5924,27,68,311,244,gray,#808183,0.2828,1,"[""KX5324AB""]",865
images/5f7cdf9e6232e684.jpg,44976977,True,0.968,156,261,619,486,blue,#202D3F,0.7838,1,"[""BK4805IIT""]",866
images/6cdc2261df211f1d.jpg,44977641,True,0.7513,40,18,353,233,blue,#334F6F,0.9334,1,"[""KA2457BA""]",867
images/3129987c19254ebd.jpg,44976558,True,0.8785,92,114,720,587,blue,#444A53,0.3914,1,"[""CE6805EX""]",868
images/7a8e24334b66b7d1.jpg,44977533,True,0.6184,0,4,800,600,gray,#828582,0.2319,1,"[""BX05AE""]",869
images/2711dc060e1553bc.jpg,44977120,True,0.9028,25,52,357,203,silver,#DADAD5,0.2629,1,"[""BX56CK""]",870
images/43337561cd03465c.jpg,44954258,True,0.7701,4,0,650,600,blue,#3F4965,0.7361,1,"[""AM1576HO""]",871
images/b615c5eef9b4412b.jpg,44976341,True,0.8569,94,53,279,206,blue,#333D4B,0.3108,1,"[""BC6883PC""]",872
images/fabe8eceeffed37a.jpg,44977621,True,0.6748,41,0,333,199,blue,#586072,0.7162,1,"[""AE9687IE""]",873
images/26ffae7f01c30b6c.jpg,44960788,True,0.8344,8,11,343,248,red,#C23D4B,0.6137,0,[],874
images/0212339795adabb1.jpg,44976281,False,0.0,,,,,,,,0,[],875
images/c48bb47316b1a207.jpg,44977671,True,0.6687,105,70,760,476,blue,#373F48,0.5086,1,"[""KX2945B""]",876
images/044765bfb380c0f9.jpg,44959494,True,0.7581,31,72,68,90,magenta,#563E49,0.2364,1,"[""KE9290BE""]",877
images/5a626e6373cfb308.jpg,44961234,True,0.7795,43,46,351,238,blue,#1E2431,0.7812,1,"[""KE0157AH""]",878
images/5df1bf27563220d7.jpg,44966193,False,0.0,,,,,,,,0,[],879
images/531b264bc020b9e4.jpg,44977677,True,0.9153,0,28,380,170,blue,#223C5C,0.5973,0,[],880
images/62de92729457999c.jpg,44976921,True,0.941,91,127,723,582,blue,#21262B,0.3502,0,[],881
images/57e6e3dd9749e01e.jpg,44977121,True,0.9235,0,32,378,167,blue,#9DBFD2,0.7519,0,[],882
images/7470d178268c623f.jpg,44976579,True,0.7395,9,34,379,250,blue,#222D38,0.5016,1,"[""BM0290CM""]",883
images/8f47f214fb83dae4.jpg,44976865,True,0.7957,0,12,380,250,dark_gray,#4D4F51,0.4184,0,[],884
images/78cfca0717e16c07.jpg,44977651,True,0.8399,34,50,318,250,blue,#A3BEDB,0.9445,1,"[""AI1257HE""]",885
images/3272c4ccc9b5882b.jpg,44977267,True,0.9478,54,98,380,250,blue,#67738A,0.7775,0,[],886
images/3af02d471b8c45e5.jpg,44964598,True,0.908,41,62,334,212,blue,#3D4651,0.5536,1,"[""CE3634BO""]",887
images/2fee9580a5caa261.jpg,44940637,True,0.6337,19,17,357,219,gray,#868B8C,0.3725,1,"[""AB4428KB""]",888
images/4a39e7d7f81bc924.jpg,44976771,False,0.0,,,,,,,,0,[],889
images/e795646f40ae92af.jpg,44976997,True,0.7469,0,0,380,250,blue,#36485A,0.4865,0,[],890
images/8929f3ba8a91f99d.jpg,44976784,True,0.7764,10,11,341,243,dark_gray,#525253,0.4379,0,[],891
images/97f31831f78c395b.jpg,44950372,True,0.8377,25,32,358,226,white,#F8FAF5,0.533,1,"[""KA42848BT""]",892
images/d2f2ec414250195e.jpg,44976472,True,0.9243,54,66,800,587,white,#D8E3EC,0.2561,1,"[""A835CM""]",893
images/df98c4fb2f6afb0e.jpg,44976737,True,0.4924,28,34,363,225,blue,#2F3E54,0.5356,0,[],894
images/3d3dbd863d60b6bf.jpg,44976270,False,0.0,,,,,,,,0,[],895
images/21e78d27395dfb85.jpg,44976923,True,0.567,37,0,351,242,blue,#C5DEF2,0.4414,1,"[""BC6349KC""]",896
images/93eebf3817fe38ae.jpg,44976107,True,0.8513,0,0,380,250,silver,#D1D1D3,0.2743,1,"[""CEEK""]",897
images/6f8ff33e78141036.jpg,44977750,True,0.6679,79,59,380,237,orange,#66492E,0.391,1,"[""AX4067MT""]",898
images/bcdf31acf1fc5280.jpg,44976547,True,0.9106,30,32,324,205,blue,#131F2C,0.4605,0,[],899
images/7230b47e5c7f3c42.jpg,44976332,True,0.7898,0,103,764,600,blue,#3F5171,0.8762,1,"[""BX7525H""]",900
images/c43656a3fa383da3.jpg,44977177,True,0.8503,13,76,348,208,silver,#BACDD5,0.3933,0,[],901
images/28a9cb6c5f35d6a0.jpg,44976343,True,0.9016,18,15,373,220,silver,#B8C8CD,0.4528,0,[],902
images/f719a9834bd9f449.jpg,44976611,True,0.9364,4,54,355,250,blue,#4F5F6F,0.7974,1,"[""BC7476E""]",903
